genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever
"['Action', 'Indie']",Zeno Clash,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,22200,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,28967.0
"['RPG', 'Strategy']",King's Bounty: The Legend,"['Single-player', 'Steam Cloud']",6.99,False,25900,79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,88818.0
"['Casual', 'Simulation']",Virtual Families,['Single-player'],9.99,False,16200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,331.0
"['RPG', 'Strategy']",Freedom Force,"['Single-player', 'Multi-player']",4.99,False,8880,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,5753.0
"['Indie', 'Simulation', 'Strategy']",Light of Altair,"['Single-player', 'Steam Achievements']",14.99,False,34500,66.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,703.0
"['Action', 'Simulation']",Darkest Hour: Europe '44-'45,"['Multi-player', 'Mods', 'Partial Controller Support', 'Includes level editor']",0.0,False,1280,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,172999.0
"['Adventure', 'Indie']",Blueberry Garden,['Single-player'],4.99,False,29160,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,212.0
['Strategy'],Port Royale 2,['Single-player'],4.99,False,12470,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,5246.0
['Adventure'],Ankh 2: Heart of Osiris,['Single-player'],4.99,False,12440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,149.0
['Simulation'],Armored Fist 3,"['Single-player', 'Multi-player', 'Co-op']",9.99,False,32710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0
['Simulation'],MiG-29 Fulcrum,"['Single-player', 'Multi-player']",9.99,False,32740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.0
['Strategy'],BC Kings,"['Single-player', 'Multi-player']",4.99,False,12460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1791.0
"['Casual', 'Indie']",BRAINPIPE: A Plunge to Unhumanity,"['Single-player', 'Partial Controller Support']",0.0,False,35800,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,58.0
"['Simulation', 'Sports']",Hunting Unlimited 2010,['Single-player'],9.99,False,12690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1113.0
['Adventure'],The Secret of Monkey Island: Special Edition,"['Single-player', 'Full controller support', 'Steam Cloud']",9.99,False,32360,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,25746.0
['Strategy'],Warfare,['Single-player'],12.99,False,35300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8.0
"['Action', 'Racing']",Clutch,['Single-player'],9.99,False,35310,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,787.0
"['Action', 'Adventure']",Bionic Commando,"['Single-player', 'Multi-player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,21670,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,3878.0
"['Action', 'Indie']",Foreign Legion: Buckets of Blood,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",4.99,False,36000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4928.0
"['Indie', 'Casual']",Osmos,"['Single-player', 'Steam Achievements']",9.99,False,29180,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,20172.0
['Simulation'],World of Zoo,['Single-player'],14.99,False,43100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,10547.0
['Simulation'],18 Wheels of Steel: Extreme Trucker,['Single-player'],9.99,False,33730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2221.0
"['Action', 'Adventure']",Mini Ninjas,['Single-player'],9.99,False,35000,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,28073.0
"['Adventure', 'Casual', 'Indie']",Windosill,['Single-player'],2.99,False,37600,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,3275.0
['Simulation'],DinerTown Tycoon,['Single-player'],9.99,False,37300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0
['RPG'],Risen,"['Single-player', 'Steam Trading Cards']",9.99,False,40300,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,26137.0
['Casual'],Flora's Fruit Farm,['Single-player'],3.99,False,35070,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1082.0
"['Adventure', 'Indie']",Machinarium,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,40700,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,27537.0
['Action'],Medal of Honor: Airborne,"['Single-player', 'Multi-player']",9.99,False,24840,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,28445.0
['RPG'],Torchlight,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Includes level editor']",14.99,False,41500,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,344473.0
['Strategy'],East India Company: Privateer,"['Single-player', 'Downloadable Content']",4.99,False,42800,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,602.0
['Action'],Painkiller: Resurrection,"['Single-player', 'Multi-player']",9.99,False,39560,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1004.0
['Adventure'],Secret Files: Tunguska,['Single-player'],9.99,False,40330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,508.0
['Strategy'],Men of War: Red Tide,"['Single-player', 'Steam Cloud']",4.99,False,3130,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,19802.0
"['Action', 'Indie']",Hammerfight,['Single-player'],4.99,False,41100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12142.0
['Strategy'],Massive Assault: Phantom Renaissance,['Single-player'],9.99,False,34640,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0
['Strategy'],Massive Assault,['Single-player'],9.99,False,34630,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0
"['Action', 'Indie']",Serious Sam HD: The First Encounter,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,41000,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,81015.0
['RPG'],Dragon Age: Origins,['Single-player'],19.99,False,17450,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,467263.0
"['Action', 'RPG', 'Indie']",Aztaka,['Single-player'],4.99,False,37100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,829.0
"['Indie', 'Casual']",Magnetis,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Leaderboards']",1.99,False,37500,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1402.0
"['Indie', 'Simulation', 'Strategy']",Gratuitous Space Battles,"['Single-player', 'Multi-player', 'Steam Trading Cards']",14.99,False,41800,72.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,73847.0
['Simulation'],Wings of Prey,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",9.99,False,45300,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,96286.0
"['Action', 'Adventure', 'RPG']",The Bard's Tale,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",9.99,False,41900,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3299.0
['Simulation'],Build-A-Lot,['Single-player'],9.99,False,38080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,626.0
['Casual'],Roogoo,"['Single-player', 'Multi-player']",1.99,False,38210,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,92.0
"['Action', 'Adventure']",Devil May Cry 4,"['Single-player', 'Full controller support']",19.99,False,45700,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,52583.0
['Casual'],Farm Frenzy 2,['Single-player'],4.99,False,38130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0
['Casual'],Farm Frenzy 3,['Single-player'],9.99,False,38150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0
['Casual'],Farm Frenzy,['Single-player'],4.99,False,38120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,753.0
['Strategy'],UFO: Extraterrestrials Gold,['Single-player'],9.99,False,37030,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6175.0
['Action'],NecroVisioN: Lost Company,"['Single-player', 'Multi-player', 'Steam Cloud', 'Includes level editor']",6.99,False,46250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1273.0
['Casual'],Cradle of Persia,['Single-player'],9.99,False,38180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0
"['Action', 'Indie']",Serious Sam Classic: The First Encounter,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Includes level editor']",9.99,False,41050,87.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,8569.0
['Action'],Coniclysm,"['Single-player', 'Full controller support', 'Partial Controller Support']",4.99,False,39900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,19.0
"['Action', 'Indie']",Plain Sight,"['Multi-player', 'Steam Achievements', 'Steam Leaderboards']",4.99,False,49900,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9526.0
['Action'],Grand Theft Auto: Episodes from Liberty City,"['Single-player', 'Multi-player']",19.99,False,12220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,848404.0
['Indie'],Fortix,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",0.99,False,45400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10883.0
"['Action', 'Casual', 'Indie']",Beat Hazard,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,49600,70.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,111338.0
"['Simulation', 'Strategy']",M.U.D. TV,['Single-player'],9.99,False,43500,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2204.0
"['Adventure', 'Indie']",The Misadventures of P.B. Winterbottom,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,40930,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4495.0
['Action'],AquaNox 2: Revelation,['Single-player'],4.99,False,39640,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,87.0
['Action'],AquaNox,"['Single-player', 'Multi-player']",4.99,False,39630,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,49.0
"['Casual', 'Indie']",Fluttabyes,"['Single-player', 'Steam Achievements']",1.99,False,23150,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,73.0
"['Action', 'Adventure', 'Casual']",Biozone,['Single-player'],9.99,False,19080,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6.0
"['Action', 'Indie']",Iron Grip: Warlord,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']",0.0,False,31700,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12961.0
"['Action', 'Adventure']",Rocket Knight,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,19030,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,703.0
['Indie'],Max and the Magic Marker,['Single-player'],0.0,False,50820,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2588.0
"['Action', 'Indie']",Flight of the Icarus,['Single-player'],4.99,False,49800,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2027.0
"['Casual', 'Indie']",Ziro,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Leaderboards']",4.99,False,33660,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,94.0
['Action'],Alien Breed: Impact,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",9.99,False,22610,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4914.0
"['Casual', 'Indie']",Tidalis,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Includes level editor']",4.99,False,40420,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,867.0
"['Action', 'Casual', 'Indie']",Razor2: Hidden Skies,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",9.99,False,34920,61.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1749.0
['RPG'],Dimensity,"['Single-player', 'Multi-player']",9.99,False,46720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,46.0
['Strategy'],Fantasy Wars,"['Single-player', 'Multi-player', 'Steam Cloud', 'Includes level editor']",4.99,False,63900,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6374.0
['Action'],Mafia II,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",29.99,False,50130,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,682547.0
"['RPG', 'Casual']",Puzzle Quest 2,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']",9.99,False,47540,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,17390.0
['Simulation'],Ship Simulator Extremes,"['Single-player', 'Multi-player']",19.99,False,48800,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,34845.0
['Strategy'],Worms Reloaded,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",19.99,False,22600,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,179276.0
"['Indie', 'Simulation', 'Strategy']",Making History II: The War of the World,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']",14.99,False,46770,38.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5329.0
"['Action', 'Simulation', 'Strategy']",Arma 2: British Armed Forces,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",8.99,False,65700,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,49504.0
['Strategy'],Victoria II,"['Single-player', 'Multi-player', 'Steam Trading Cards']",19.99,False,42960,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,556100.0
['Simulation'],Trainz: Classic Cabon City,['Single-player'],19.99,False,24640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,91.0
['Strategy'],Cossacks: Back to War,"['Single-player', 'Multi-player']",4.99,False,4850,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,3652.0
['Casual'],Chime,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",4.99,False,62100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6807.0
"['Action', 'Indie']",VVVVVV,"['Single-player', 'Full controller support']",4.99,False,70300,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,36902.0
"['Action', 'Adventure', 'Indie']",Amnesia: The Dark Descent,"['Single-player', 'Full controller support', 'Captions available', 'Commentary available']",19.99,False,57300,85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,257880.0
"['RPG', 'Indie']",Recettear: An Item Shop's Tale,"['Single-player', 'Partial Controller Support']",19.99,False,70400,82.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,148370.0
"['Action', 'Casual', 'Indie']",Swarm Arena,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",3.99,False,46600,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,517.0
